ma_period_weekly,confirm_offset,vol_sma_period,rsi_period,feature,quantile,horizon_h,n,mean,median,std,win,var_adj
20,1,20,14,rsi,"(32.776, 41.778]",6,582,0.0037097249040373296,0.001879986356493446,0.04098003274266804,0.5292096219931272,-0.06390732912136493
20,1,20,14,rsi,"(32.776, 41.778]",24,580,-0.0006868342077498231,-0.001171976171976119,0.06635259876107408,0.46551724137931033,-0.11016862216352205
20,1,20,14,rsi,"(32.776, 41.778]",72,580,0.009542511484471414,-0.00038960827097755946,0.11800478901577169,0.4879310344827586,-0.18516539039155186
20,1,20,14,rsi,"(32.776, 41.778]",168,578,0.001332407974373666,-0.014592750928783316,0.16497594925550657,0.4359861591695502,-0.27087790829721214
20,1,20,14,rsi,"(32.776, 41.778]",336,577,-0.005274273287759862,-0.0377218934911242,0.3507763331440699,0.3934142114384749,-0.5840552229754752
20,1,20,14,rsi,"(32.776, 41.778]",672,574,-0.046549298812691764,-0.08332075947534062,0.39655181034979525,0.30662020905923343,-0.7008597858898539
20,1,20,14,rsi,"(41.778, 60.179]",1,583,-0.00025034796945093787,0.0,0.016930024991951093,0.4854202401372213,-0.02818488920617024
20,1,20,14,rsi,"(41.778, 60.179]",6,583,0.0007147519413742783,0.00029997000299974985,0.039700086220383415,0.5214408233276158,-0.06479039032225835
20,1,20,14,rsi,"(41.778, 60.179]",24,583,-0.000126260312756927,-0.00029999999999996696,0.08556496807554625,0.4665523156089194,-0.14130845763740824
20,1,20,14,rsi,"(41.778, 60.179]",72,580,0.003730971429644949,-0.0001999900009999056,0.12128511896489408,0.49137931034482757,-0.19638947486243027
20,1,20,14,rsi,"(41.778, 60.179]",168,579,-0.009671028479871838,-0.00962695547533099,0.15069550431863707,0.43005181347150256,-0.258318610605623
20,1,20,14,rsi,"(41.778, 60.179]",336,578,-0.017820667904621106,-0.02589615328185596,0.2264214551373744,0.4031141868512111,-0.3914160688812889
20,1,20,14,rsi,"(41.778, 60.179]",672,569,-0.051727385692784573,-0.08510412877119755,0.36110711578030996,0.31282952548330406,-0.647554126730296
20,1,20,14,rsi,"(60.179, 97.196]",1,583,0.0019465561074643734,0.00011477432498341322,0.02541393771701426,0.5042881646655232,-0.03998644112560916
20,1,20,14,rsi,"(60.179, 97.196]",6,583,0.00351111972187968,0.0005892751915146377,0.04106036625006795,0.5111492281303602,-0.06423848459073245
20,1,20,14,rsi,"(60.179, 97.196]",24,583,-0.0017182914982456442,-0.0009471490812653638,0.07035560278643806,0.48198970840480276,-0.11780503609586844
20,1,20,14,rsi,"(60.179, 97.196]",72,581,0.0017320345042233648,-0.004718836020448314,0.11928212613397168,0.4612736660929432,-0.19508347361682993
20,1,20,14,rsi,"(60.179, 97.196]",168,580,-0.008128145730384355,-0.023821977924553428,0.17296372253888206,0.3810344827586207,-0.2935182879195397
20,1,20,14,rsi,"(60.179, 97.196]",336,579,-0.0026615171982084626,-0.03672445255474466,0.36667553379545076,0.3765112262521589,-0.6076761479607022
20,1,20,14,rsi,"(60.179, 97.196]",672,574,0.01831959142746384,-0.08335205825899811,0.777391661683947,0.3205574912891986,-1.2643766503510487
20,1,20,14,up_wick_ratio,"(-0.001, 0.0537]",1,585,0.002776994965900612,0.000400962309542896,0.02491085473003092,0.517948717948718,-0.0383259153386504
20,1,20,14,up_wick_ratio,"(-0.001, 0.0537]",6,585,0.007233632907528167,0.0037014188772364065,0.04105919547019408,0.5709401709401709,-0.06051403961829206
20,1,20,14,up_wick_ratio,"(-0.001, 0.0537]",24,585,0.0038312320990257264,0.0007048044167743406,0.06273296494178013,0.517948717948718,-0.09967816005491148
20,1,20,14,up_wick_ratio,"(-0.001, 0.0537]",72,584,0.021018713001054685,0.002116232399438034,0.14255843694587958,0.5308219178082192,-0.2142027079596466
20,1,20,14,up_wick_ratio,"(-0.001, 0.0537]",168,583,-0.002230419400716923,-0.0039333350142457535,0.14871347599951815,0.451114922813036,-0.24760765479992183
20,1,20,14,up_wick_ratio,"(-0.001, 0.0537]",336,581,-0.014865266780029288,-0.010680576254346819,0.1890507963245634,0.4440619621342513,-0.3267990807155589
20,1,20,14,up_wick_ratio,"(-0.001, 0.0537]",672,574,-0.039910586857613894,-0.07400836262664917,0.3330733820120367,0.3205574912891986,-0.5894816671774743
20,1,20,14,up_wick_ratio,"(0.0537, 0.163]",1,584,0.0005387201826523101,4.1337687569753534e-05,0.02075061366119682,0.5,-0.03369979235832244
20,1,20,14,up_wick_ratio,"(0.0537, 0.163]",6,584,0.005791644186872023,0.0025411756724241785,0.03647450689649434,0.5428082191780822,-0.054391292192343635
20,1,20,14,up_wick_ratio,"(0.0537, 0.163]",24,584,0.005133663457112168,-0.0008852887956786737,0.08388058922000845,0.4863013698630137,-0.13326930875590176
20,1,20,14,up_wick_ratio,"(0.0537, 0.163]",72,584,0.009134654113182376,0.00039662507760662713,0.09652479031934648,0.5017123287671232,-0.1501312499137393
20,1,20,14,up_wick_ratio,"(0.0537, 0.163]",168,583,0.002068096078536802,-0.01490923832259794,0.1446556952875212,0.45797598627787306,-0.23661380114587316
20,1,20,14,up_wick_ratio,"(0.0537, 0.163]",336,582,-0.000492223169821115,-0.023037558144215542,0.23801445241095207,0.44329896907216493,-0.393216069647892
20,1,20,14,up_wick_ratio,"(0.0537, 0.163]",672,579,-0.03072648872281255,-0.06846030900372935,0.33362523713966674,0.35751295336787564,-0.5812081300032627
20,1,20,14,up_wick_ratio,"(0.163, 0.295]",1,584,0.001861265498295107,0.0002993425246999859,0.022390773115030977,0.5171232876712328,-0.035083510141506
20,1,20,14,up_wick_ratio,"(0.163, 0.295]",6,583,0.0021237292590285794,0.0001254193710220619,0.04383396845680472,0.5042881646655232,-0.0702023186946992
20,1,20,14,up_wick_ratio,"(0.163, 0.295]",24,582,0.0007813920478096538,-0.0028069081562999143,0.07723780510480091,0.4587628865979381,-0.12666098637511183
20,1,20,14,up_wick_ratio,"(0.163, 0.295]",72,578,0.005743994738427282,-0.006741067775699883,0.12509451594349869,0.4619377162629758,-0.2006619565683455
20,1,20,14,up_wick_ratio,"(0.163, 0.295]",168,575,-0.0010656774875327716,-0.02351573724795908,0.19931069282716155,0.4017391304347826,-0.32992832065234934
20,1,20,14,up_wick_ratio,"(0.163, 0.295]",336,574,0.0028415311621435534,-0.04189644363954781,0.43932656348266336,0.39372822299651566,-0.7220472985842509
20,1,20,14,up_wick_ratio,"(0.163, 0.295]",672,569,-0.015514758708198838,-0.09721175584024122,0.8207882421534934,0.30755711775043937,-1.369815358261463
20,1,20,14,up_wick_ratio,"(0.295, 0.465]",1,584,0.0016535400085125906,-0.0003600483589790149,0.021444328686877217,0.4691780821917808,-0.033729602324834816
20,1,20,14,up_wick_ratio,"(0.295, 0.465]",6,584,0.0027987519524642866,-0.00033109644776052605,0.07069731567378995,0.4863013698630137,-0.11385181890928912
20,1,20,14,up_wick_ratio,"(0.295, 0.465]",24,583,0.00034492413857356764,-0.001968934587617599,0.09158373995091687,0.4614065180102916,-0.15076824678043926
20,1,20,14,up_wick_ratio,"(0.295, 0.465]",72,580,0.009790902821522982,-0.0013835971149307458,0.21843017504502527,0.4827586206896552,-0.35061888600276864
20,1,20,14,up_wick_ratio,"(0.295, 0.465]",168,580,2.8005144153895628e-05,-0.010857581096832936,0.17316884936047375,0.4586206896551724,-0.2857005963006278
20,1,20,14,up_wick_ratio,"(0.295, 0.465]",336,577,-0.0035253375441227403,-0.030111306385471437,0.2504522927615307,0.4038128249566724,-0.4167716206006484
20,1,20,14,up_wick_ratio,"(0.295, 0.465]",672,568,-0.011274701749586854,-0.07330461497361923,0.38694041947673874,0.3538732394366197,-0.6497263938862058
20,1,20,14,up_wick_ratio,"(0.465, 1.0]",1,584,0.0018262342990128066,0.0,0.017249710259827553,0.4948630136986301,-0.026635787629702656
20,1,20,14,up_wick_ratio,"(0.465, 1.0]",6,584,0.0023956590137635325,0.0023160446218790653,0.03954941620473881,0.5428082191780822,-0.0628608777240555
20,1,20,14,up_wick_ratio,"(0.465, 1.0]",24,582,-0.006096441143200706,-0.0014662392008079617,0.06622394471647353,0.4639175257731959,-0.11536594992538202
20,1,20,14,up_wick_ratio,"(0.465, 1.0]",72,580,-0.005366717215477819,-0.007059213913995999,0.09550649828046104,0.4517241379310345,-0.16295243937823853
20,1,20,14,up_wick_ratio,"(0.465, 1.0]",168,577,-0.006271783753797712,-0.017303102625298217,0.15193479639116375,0.42287694974003465,-0.2569641977992179
20,1,20,14,up_wick_ratio,"(0.465, 1.0]",336,577,-0.0269454900800376,-0.03207739307535651,0.23831546918407115,0.3847487001733102,-0.420166014233755
20,1,20,14,up_wick_ratio,"(0.465, 1.0]",672,573,-0.06044995291989332,-0.09408037589435092,0.38107415049483306,0.2931937172774869,-0.6892223012363679
20,1,20,14,low_wick_ratio,"(-0.001, 0.0748]",1,585,0.002150700118860781,0.0,0.017972249296769494,0.49743589743589745,-0.027503511220808883
20,1,20,14,low_wick_ratio,"(-0.001, 0.0748]",6,584,0.0038627791829660466,6.687271844674214e-05,0.04077300354977749,0.5017123287671232,-0.0634126766741668
20,1,20,14,low_wick_ratio,"(-0.001, 0.0748]",24,583,-0.0025004620803737005,-0.001994017946161608,0.0659746654088561,0.44939965694682676,-0.11135866000498627
20,1,20,14,low_wick_ratio,"(-0.001, 0.0748]",72,582,0.002341526823136806,-0.0031378648041112123,0.1039682989570531,0.45532646048109965,-0.16920616645600078
20,1,20,14,low_wick_ratio,"(-0.001, 0.0748]",168,581,-0.0028577026874673055,-0.011015098281264901,0.1614476928491505,0.42168674698795183,-0.26924639588856564
20,1,20,14,low_wick_ratio,"(-0.001, 0.0748]",336,579,-0.011249537091383717,-0.03217224525150042,0.34214096016401724,0.3747841105354059,-0.5757821213620122
20,1,20,14,low_wick_ratio,"(-0.001, 0.0748]",672,569,-0.015757712497739794,-0.08563829787234045,0.7378948125595229,0.3286467486818981,-1.2332841532209524
20,1,20,14,low_wick_ratio,"(0.0748, 0.173]",1,584,0.00347507525465128,0.0009512858417183301,0.02136045785372375,0.5393835616438356,-0.03176968020399291
20,1,20,14,low_wick_ratio,"(0.0748, 0.173]",6,584,0.004161172266052383,0.0031868785401905075,0.045516175244311195,0.5547945205479452,-0.07094051688706109
20,1,20,14,low_wick_ratio,"(0.0748, 0.173]",24,583,0.003071235474267545,-0.001445120940039346,0.08873799087198461,0.46826758147512865,-0.14334644946450706
20,1,20,14,low_wick_ratio,"(0.0748, 0.173]",72,581,0.008966242742573407,0.005275056518462495,0.10986604861501613,0.5197934595524957,-0.1723127374722032
20,1,20,14,low_wick_ratio,"(0.0748, 0.173]",168,579,-0.0016227226861493958,-0.015451174289246028,0.1557011429737017,0.43350604490500866,-0.25852960859275714
20,1,20,14,low_wick_ratio,"(0.0748, 0.173]",336,579,-0.009234683398146929,-0.03498817966903078,0.22102970070017222,0.40932642487046633,-0.3739336895534311
20,1,20,14,low_wick_ratio,"(0.0748, 0.173]",672,574,-0.0353761100796603,-0.09906876020335975,0.47399045162455644,0.3240418118466899,-0.8174603552601785
20,1,20,14,low_wick_ratio,"(0.173, 0.297]",1,584,0.00046251027394402964,-0.00044848506629735496,0.024433879706208476,0.4691780821917808,-0.039853391241299954
20,1,20,14,low_wick_ratio,"(0.173, 0.297]",6,584,0.0022682016813791502,-0.0008912373655102779,0.07140029074519942,0.4777397260273973,-0.11554227804819989
20,1,20,14,low_wick_ratio,"(0.173, 0.297]",24,583,0.0011788909685510973,-0.0025329956005866183,0.09155747946970519,0.4734133790737564,-0.14989095015646248
20,1,20,14,low_wick_ratio,"(0.173, 0.297]",72,580,0.011446326499846624,-0.006882193901242062,0.22986351824390192,0.4672413793103448,-0.36782847860259155
20,1,20,14,low_wick_ratio,"(0.173, 0.297]",168,579,-0.0022553671680078016,-0.022813174946004322,0.17390404522970868,0.43350604490500866,-0.2891970417970271
20,1,20,14,low_wick_ratio,"(0.173, 0.297]",336,577,-0.008313948206097758,-0.02848885218827424,0.27576299565453144,0.42980935875216636,-0.4633228910360746
20,1,20,14,low_wick_ratio,"(0.173, 0.297]",672,573,-0.036778941157242354,-0.08320084790673032,0.39288358192854506,0.3333333333333333,-0.6850368513393417
20,1,20,14,low_wick_ratio,"(0.297, 0.465]",1,584,0.0005305612176099943,0.0,0.018143345262710088,0.4845890410958904,-0.029405958465861647
20,1,20,14,low_wick_ratio,"(0.297, 0.465]",6,584,0.002441402811942719,0.0015676237754707056,0.0344100051307132,0.5308219178082192,-0.054335105653734055
20,1,20,14,low_wick_ratio,"(0.297, 0.465]",24,584,-0.0011995554609746677,0.0008121523093193028,0.06929085524424063,0.5085616438356164,-0.11552946661397169
20,1,20,14,low_wick_ratio,"(0.297, 0.465]",72,581,-0.002475814500234432,-0.005627250900360203,0.10546833495545192,0.4612736660929432,-0.1764985671767301
20,1,20,14,low_wick_ratio,"(0.297, 0.465]",168,577,-0.007430120866443227,-0.019013031403546266,0.1545030523898336,0.42980935875216636,-0.26236015730966866
20,1,20,14,low_wick_ratio,"(0.297, 0.465]",336,576,-0.015626038189595515,-0.031860004341314974,0.24368507442995796,0.3958333333333333,-0.4177064109990261
20,1,20,14,low_wick_ratio,"(0.297, 0.465]",672,572,-0.052932012917266645,-0.08513050026545549,0.35787547303272305,0.30244755244755245,-0.6434265434212597
20,1,20,14,low_wick_ratio,"(0.465, 1.0]",1,584,0.002038980511990629,0.0001338182487319317,0.024517767273571477,0.5085616438356164,-0.03841533548940231
20,1,20,14,low_wick_ratio,"(0.465, 1.0]",6,584,0.007618611212330842,0.004283917695473205,0.03854827208915896,0.5821917808219178,-0.05598603773478143
20,1,20,14,low_wick_ratio,"(0.465, 1.0]",24,583,0.003477784737664079,-0.00016670058410162003,0.06593312104821074,0.4888507718696398,-0.10531186499188364
20,1,20,14,low_wick_ratio,"(0.465, 1.0]",72,582,0.02014269109150516,0.003397404020093253,0.1239253365978931,0.5257731958762887,-0.18433411429501845
20,1,20,14,low_wick_ratio,"(0.465, 1.0]",168,582,0.006671724626149293,-0.0009882120946537731,0.17656373323509514,0.4742268041237113,-0.28465843521175765
20,1,20,14,low_wick_ratio,"(0.465, 1.0]",336,580,0.001352219378380424,-0.009289216189049931,0.32054118507242235,0.4603448275862069,-0.5275407359911165
20,1,20,14,low_wick_ratio,"(0.465, 1.0]",672,575,-0.017296686747639713,-0.05018450184501844,0.3720290958155891,0.3443478260869565,-0.6311446948433617
20,1,20,14,touch_depth,"(-0.00099676, 0.00319]",1,585,0.0005359313450507591,0.0,0.013877051626263164,0.4735042735042735,-0.02236120383828346
20,1,20,14,touch_depth,"(-0.00099676, 0.00319]",6,585,0.0017442122918629056,0.0002001200720433971,0.028889969974243555,0.5333333333333333,-0.04592423816563896
20,1,20,14,touch_depth,"(-0.00099676, 0.00319]",24,584,0.0012919272596125235,0.0,0.05494215462479438,0.4845890410958904,-0.0893626278712982
20,1,20,14,touch_depth,"(-0.00099676, 0.00319]",72,580,0.008099865944982973,0.00016818421813036277,0.08745022472257673,0.5120689655172413,-0.13619300484726862
20,1,20,14,touch_depth,"(-0.00099676, 0.00319]",168,577,0.005944910517562404,-0.0010999999999999899,0.1538189035928939,0.43327556325823224,-0.2478562804107125
20,1,20,14,touch_depth,"(-0.00099676, 0.00319]",336,575,0.0012822793924367692,-0.010680576254346819,0.3149191601800217,0.4295652173913043,-0.518334334904599
20,1,20,14,touch_depth,"(-0.00099676, 0.00319]",672,571,-0.0012494461537541626,-0.03809523809523807,0.4554442333704985,0.35376532399299476,-0.7527324312150766
20,1,20,14,touch_depth,"(0.00319, 0.00736]",1,584,6.686931745836974e-05,0.0,0.014283370530270562,0.488013698630137,-0.023500692057488056
20,1,20,14,touch_depth,"(0.00319, 0.00736]",6,583,0.0040505743810482445,0.0016217013121038182,0.030697923504172758,0.5351629502572899,-0.046600999400836805
20,1,20,14,touch_depth,"(0.00319, 0.00736]",24,583,0.004686959604293005,0.0017532874139010168,0.05740022071935611,0.5111492281303602,-0.09002340458264457
20,1,20,14,touch_depth,"(0.00319, 0.00736]",72,580,0.009266670027307614,-0.0008825460296618681,0.11831527117009961,0.4982758620689655,-0.18595352740335674
20,1,20,14,touch_depth,"(0.00319, 0.00736]",168,578,0.006157441744168778,-0.011429644873836964,0.15416776296261203,0.4429065743944637,-0.24821936714414106
20,1,20,14,touch_depth,"(0.00319, 0.00736]",336,577,0.0001262795857475322,-0.023161682032831088,0.204778406503686,0.43327556325823224,-0.3377580911453344
20,1,20,14,touch_depth,"(0.00319, 0.00736]",672,571,-0.031832083282149114,-0.0632015919412734,0.2789506909023317,0.3555166374781086,-0.4921007232709964
20,1,20,14,touch_depth,"(0.00736, 0.0139]",1,584,0.0008394581325379476,4.3066322136131596e-05,0.014944878983869616,0.5,-0.02381959219084692
20,1,20,14,touch_depth,"(0.00736, 0.0139]",6,584,0.002313413795952869,0.0018457488160021907,0.03539328651409035,0.5154109589041096,-0.056085508952296206
20,1,20,14,touch_depth,"(0.00736, 0.0139]",24,582,-0.0005519871606565644,-0.0017701974402076215,0.0591007535976751,0.46563573883161513,-0.09806823059682047
20,1,20,14,touch_depth,"(0.00736, 0.0139]",72,581,0.0035569381410504594,0.003990610328638677,0.08601245367753328,0.5232358003442341,-0.13836361042687945
20,1,20,14,touch_depth,"(0.00736, 0.0139]",168,580,-0.005028947550553227,-0.005324044735546984,0.13992189172995625,0.4793103448275862,-0.23590006890498103
20,1,20,14,touch_depth,"(0.00736, 0.0139]",336,579,-0.016241088557758382,-0.03182795698924723,0.19053216493726435,0.41450777202072536,-0.3306191607042446
20,1,20,14,touch_depth,"(0.00736, 0.0139]",672,578,-0.030897860547926603,-0.0856781605500016,0.4454061884007408,0.31833910034602075,-0.7658180714091489
20,1,20,14,touch_depth,"(0.0139, 0.0275]",1,584,0.0019990397525080856,0.00036565293831591905,0.023388920706354944,0.511986301369863,-0.03659267941297757
20,1,20,14,touch_depth,"(0.0139, 0.0275]",6,584,0.0039988472736232775,0.00415911387091894,0.04243253315586484,0.535958904109589,-0.06601483243355372
20,1,20,14,touch_depth,"(0.0139, 0.0275]",24,583,-0.0016764580709275243,-0.006349303723698019,0.07369281728173363,0.451114922813036,-0.123269606585788
20,1,20,14,touch_depth,"(0.0139, 0.0275]",72,582,0.0023697438602739234,-0.00793705087885238,0.0958165673112954,0.4518900343642612,-0.1557275922033635
20,1,20,14,touch_depth,"(0.0139, 0.0275]",168,582,-0.009221479376797336,-0.015273192802242208,0.132402063687205,0.4518900343642612,-0.22768488446068558
20,1,20,14,touch_depth,"(0.0139, 0.0275]",336,580,-0.02627310754634964,-0.03648779040325573,0.20778054871081747,0.4068965517241379,-0.36911101291919846
20,1,20,14,touch_depth,"(0.0139, 0.0275]",672,578,-0.0565926295322688,-0.10568504882484853,0.3906692397226182,0.2975778546712803,-0.7011968750745888
20,1,20,14,touch_depth,"(0.0275, 0.85]",1,584,0.005219293844525199,0.0011902425271331785,0.033599738946208775,0.5256849315068494,-0.05022027541671928
20,1,20,14,touch_depth,"(0.0275, 0.85]",6,584,0.00824906866233656,0.0015974773779968698,0.08163775076163603,0.5273972602739726,-0.12645322009436286
20,1,20,14,touch_depth,"(0.0275, 0.85]",24,584,0.00027176549673062423,-0.003553790201010487,0.12045424968555463,0.476027397260274,-0.19847774648443448
20,1,20,14,touch_depth,"(0.0275, 0.85]",72,583,0.017113653781257857,-0.01318441841460083,0.252773755944487,0.444253859348199,-0.3999630435271456
20,1,20,14,touch_depth,"(0.0275, 0.85]",168,581,-0.005190188321240125,-0.033880903490759784,0.22573475028932366,0.3855421686746988,-0.37765252629862417
20,1,20,14,touch_depth,"(0.0275, 0.85]",336,580,-0.0017965583722510284,-0.04508834390342492,0.4279208398874737,0.38620689655172413,-0.7078659441865826
20,1,20,14,touch_depth,"(0.0275, 0.85]",672,565,-0.03736284703425569,-0.12020802377414563,0.7454225589772011,0.30796460176991153,-1.2673100693466375
10,1,20,14,body_ret,"(-0.00202, 0.00283]",1,970,0.00042410816354088464,0.0,0.011699181294053795,0.488659793814433,-0.018879540971647873
10,1,20,14,body_ret,"(-0.00202, 0.00283]",6,969,-0.0010415943505268776,-9.999999999998899e-05,0.027815801425843795,0.4757481940144479,-0.04693766670316914
10,1,20,14,body_ret,"(-0.00202, 0.00283]",24,968,0.0006408869185169027,-0.00019999999999997797,0.04922642514407851,0.4659090909090909,-0.08058271456921264
10,1,20,14,body_ret,"(-0.00202, 0.00283]",72,965,0.004980045379845176,0.0001000900810730343,0.08658136513654265,0.5036269430051813,-0.13787920709545018
10,1,20,14,body_ret,"(-0.00202, 0.00283]",168,961,0.0013526516942196107,-0.005070422535211283,0.12885920361585945,0.4422476586888658,-0.21126503427194848
10,1,20,14,body_ret,"(-0.00202, 0.00283]",336,957,0.010560213907014998,-0.0015637357106909056,0.18609603864873542,0.45977011494252873,-0.2964982498633984
10,1,20,14,body_ret,"(-0.00202, 0.00283]",672,937,0.049963356717658745,-0.0010996700989702735,0.38167048930499525,0.4589114194236926,-0.5797929506355834
10,1,20,14,body_ret,"(-0.00909, -0.00202]",1,970,0.0006959910638266818,0.00015000177620827504,0.012318624146871822,0.5020618556701031,-0.019629738778511825
10,1,20,14,body_ret,"(-0.00909, -0.00202]",6,970,-0.0005606986950974682,0.00011891711471700983,0.03043403776677728,0.5010309278350515,-0.050776861010279985
10,1,20,14,body_ret,"(-0.00909, -0.00202]",24,969,-0.0037430030856549033,-0.001924179153361072,0.05500098183546618,0.4840041279669763,-0.0944946231141741
10,1,20,14,body_ret,"(-0.00909, -0.00202]",72,964,-0.002929758624803111,-0.004682600853864183,0.10116467569760336,0.46473029045643155,-0.16985147352584865
10,1,20,14,body_ret,"(-0.00909, -0.00202]",168,964,-0.01324530628207673,-0.022585510787473506,0.13674841635583843,0.3983402489626556,-0.23888019326921012
10,1,20,14,body_ret,"(-0.00909, -0.00202]",336,963,-0.005635358396789379,-0.035063113604488105,0.2285271485772417,0.387331256490135,-0.3827051535492382
10,1,20,14,body_ret,"(-0.00909, -0.00202]",672,945,0.0006225693967749842,-0.060391503540191516,0.3764557320278691,0.3873015873015873,-0.620529388449209
10,1,20,14,body_ret,"(-0.303, -0.00909]",1,970,-1.013216729877739e-05,-0.0008671775777713275,0.03362991058391143,0.4690721649484536,-0.05549948463075263
10,1,20,14,body_ret,"(-0.303, -0.00909]",6,970,0.0033289390842640796,0.0004935831752178599,0.060309107602350455,0.5061855670103093,-0.09618108845961416
10,1,20,14,body_ret,"(-0.303, -0.00909]",24,969,0.007580728007433344,0.006776034236804618,0.10026352729405463,0.5345717234262126,-0.1578540920277568
10,1,20,14,body_ret,"(-0.303, -0.00909]",72,965,0.0171175721959118,0.004775900073475503,0.14594279744524943,0.5191709844559586,-0.22368804358874975
10,1,20,14,body_ret,"(-0.303, -0.00909]",168,964,0.019650311040039448,-0.007113127203374203,0.22326878869196318,0.46680497925311204,-0.34874319030169976
10,1,20,14,body_ret,"(-0.303, -0.00909]",336,958,0.02800383574839327,-0.009963781916393688,0.32544095502382825,0.46764091858037576,-0.5089737400409233
10,1,20,14,body_ret,"(-0.303, -0.00909]",672,948,0.013224363793775631,-0.06341567349421984,0.5840548459780306,0.40189873417721517,-0.9504661320699748
10,1,20,14,body_ret,"(0.00283, 0.00988]",1,970,0.0008065261506789275,0.0005073250870566426,0.012270162629688787,0.5195876288659794,-0.01943924218830757
10,1,20,14,body_ret,"(0.00283, 0.00988]",6,969,-0.0003504466620436009,-0.00037565740045075735,0.028423850169973786,0.4891640866873065,-0.047249799442500344
10,1,20,14,body_ret,"(0.00283, 0.00988]",24,959,0.0025666917045308333,-0.00015634771732331298,0.05527806890016974,0.49739311783107404,-0.08864212198074922
10,1,20,14,body_ret,"(0.00283, 0.00988]",72,954,0.009229213426431376,0.00038630159464625446,0.12595828242854631,0.5020964360587002,-0.19860195258067004
10,1,20,14,body_ret,"(0.00283, 0.00988]",168,950,0.006243004576708894,-0.017381695103512562,0.15615518307296336,0.4284210526315789,-0.25141304749368065
10,1,20,14,body_ret,"(0.00283, 0.00988]",336,943,-0.0013007810778361299,-0.029968454258675115,0.20053042854838443,0.41569459172852596,-0.33217598818267047
10,1,20,14,body_ret,"(0.00283, 0.00988]",672,927,0.011537785787193264,-0.04670169959077597,0.33427661292132343,0.4045307443365696,-0.5400186255329904
10,1,20,14,body_ret,"(0.00988, 0.44]",1,970,0.003314003044318291,0.0007389931954956408,0.026597805945375586,0.5257731958762887,-0.04057237676555143
10,1,20,14,body_ret,"(0.00988, 0.44]",6,970,0.0039740142511947175,-0.001952159440296919,0.06354683174183623,0.465979381443299,-0.10087825812283506
10,1,20,14,body_ret,"(0.00988, 0.44]",24,966,-0.002218392825894591,-0.007103881100767595,0.09298833159747659,0.43685300207039335,-0.15564913996173096
10,1,20,14,body_ret,"(0.00988, 0.44]",72,966,0.013674859930229979,-0.00668848439057379,0.20387733601890456,0.453416149068323,-0.3227227445009625
10,1,20,14,body_ret,"(0.00988, 0.44]",168,965,0.008324050896996595,-0.01714314026656094,0.1873388968390589,0.43937823834196893,-0.30078512888745057
10,1,20,14,body_ret,"(0.00988, 0.44]",336,959,-6.164032428629367e-05,-0.04672897196261683,0.30055566583486104,0.38373305526590196,-0.49597848895180696
10,1,20,14,body_ret,"(0.00988, 0.44]",672,951,-0.021694234573335174,-0.08209665479925266,0.36655519195255876,0.352260778128286,-0.6265103012950571
10,1,20,14,color,green,1,2482,0.0016420192728309848,0.0004983078803577623,0.01920932300247291,0.5169218372280419,-0.030053363681249317
10,1,20,14,color,green,6,2480,0.0012127766295519347,-0.00045115166649117855,0.04521415676176971,0.4786290322580645,-0.07339058202736808
10,1,20,14,color,green,24,2465,0.0006876774070124903,-0.0025519504192489384,0.07199811683622621,0.4665314401622718,-0.11810921537276076
10,1,20,14,color,green,72,2458,0.011379774995704608,-0.0014151515087642563,0.15576066065200292,0.4861676159479251,-0.2456253150801002
10,1,20,14,color,green,168,2451,0.007369689179767044,-0.013898540653231373,0.16440407566632986,0.4365565075479396,-0.2638970356696772
10,1,20,14,color,green,336,2435,0.005638210045275677,-0.029393370856785395,0.24557483982620174,0.4184804928131417,-0.39956027566795715
10,1,20,14,color,green,672,2399,0.006701506355861733,-0.0516499282639884,0.3482552300237084,0.40100041684035015,-0.5679196231832571
10,1,20,14,color,red,1,2368,0.0004214905119288527,0.0,0.023402185816277787,0.484375,-0.0381921160849295
10,1,20,14,color,red,6,2368,0.0009220495011321357,0.0,0.04512576465384306,0.4970439189189189,-0.07353546217770891
10,1,20,14,color,red,24,2366,0.0012521128710366776,0.00010001000100001711,0.0757690117020673,0.5016906170752324,-0.12376675643737438
10,1,20,14,color,red,72,2356,0.005323858662254265,-0.0005134966319553791,0.11913906441643286,0.49108658743633277,-0.19125559762485994
10,1,20,14,color,red,168,2353,0.00143424485707065,-0.014115581170219937,0.17643393146781683,0.43348916277093075,-0.2896817420648271
10,1,20,14,color,red,336,2345,0.007032903254682148,-0.021718213058419256,0.2637312942761055,0.42729211087420044,-0.42812373230089185
10,1,20,14,color,red,672,2309,0.014693844434245127,-0.051933137680234776,0.4818749919398391,0.40060632308358596,-0.7803998922664893
10,1,20,14,vol_ratio,"(-0.001, 0.568]",1,970,0.0017722131051051753,0.00021499273931169238,0.020377971639580016,0.511340206185567,-0.03185144010020185
10,1,20,14,vol_ratio,"(-0.001, 0.568]",6,969,0.001405298105231589,-0.00019996000799837876,0.03634648882186877,0.4840041279669763,-0.058566408450851884
10,1,20,14,vol_ratio,"(-0.001, 0.568]",24,964,0.001554540050591394,-0.000984241500765204,0.07014835050512797,0.47406639004149376,-0.11419023828286974
10,1,20,14,vol_ratio,"(-0.001, 0.568]",72,962,0.008166206757107204,-0.001328858378298492,0.1385628498776268,0.4802494802494803,-0.220462495540977
