asset,symbol,interval,entry_dt,entry_close,score,+5d,+10d,+20d,+40d
crypto,IMXUSDT,1d,2023-09-21,0.6719,100.0,-12.61,-8.63,-21.94,-2.23
crypto,IMXUSDT,1d,2023-10-23,0.6354,80.0,3.68,9.16,86.87,122.03
crypto,IMXUSDT,1d,2023-11-04,0.8208,100.0,10.15,35.99,73.59,166.13
crypto,IMXUSDT,1d,2023-11-10,1.1057,75.0,9.4,21.68,15.81,115.47
crypto,IMXUSDT,1d,2023-11-19,1.3503,75.0,5.52,-5.35,42.63,70.4
crypto,IMXUSDT,1d,2023-11-22,1.3846,60.0,-3.09,1.89,43.48,64.76
crypto,IMXUSDT,1d,2023-12-01,1.4418,60.0,-3.6,42.64,59.47,48.12
crypto,IMXUSDT,1d,2023-12-07,1.5353,60.0,29.39,29.33,62.5,35.71
crypto,IMXUSDT,1d,2023-12-09,1.926,85.0,13.42,7.19,19.47,0.38
crypto,IMXUSDT,1d,2023-12-11,2.0566,85.0,2.01,11.8,3.61,-6.72
crypto,IMXUSDT,1d,2023-12-20,2.3824,60.0,1.14,-6.46,-20.16,-14.88
crypto,IMXUSDT,1d,2024-02-02,2.1782,75.0,6.51,35.56,48.59,59.24
crypto,IMXUSDT,1d,2024-02-05,2.2973,80.0,20.81,38.77,39.5,24.13
crypto,IMXUSDT,1d,2024-02-09,2.4645,70.0,33.13,32.8,29.63,17.7
crypto,IMXUSDT,1d,2024-02-12,2.9528,80.0,7.0,9.61,12.34,-0.51
crypto,IMXUSDT,1d,2024-02-14,3.2811,60.0,-0.25,-6.18,-11.69,-5.93
crypto,IMXUSDT,1d,2024-05-02,2.2078,60.0,-2.29,-1.22,13.99,-17.32
crypto,IMXUSDT,1d,2024-05-15,2.3453,95.0,8.89,4.93,-1.68,-35.19
crypto,IMXUSDT,1d,2024-06-30,1.5824,60.0,-19.31,-20.84,3.58,-24.69
crypto,IMXUSDT,1d,2024-07-14,1.4404,70.0,12.25,2.62,-16.68,-0.57
crypto,IMXUSDT,1d,2024-08-13,1.2586,70.0,-12.12,13.79,0.56,33.65
crypto,IMXUSDT,1d,2024-08-22,1.2997,70.0,3.42,-1.22,-3.52,19.75
crypto,IMXUSDT,1d,2024-08-28,1.4387,70.0,-12.02,-18.09,-3.27,2.89
crypto,IMXUSDT,1d,2024-09-17,1.3916,85.0,20.88,30.47,6.37,-3.69
crypto,IMXUSDT,1d,2024-09-23,1.803,60.0,-1.52,-16.37,-16.69,-40.92
crypto,IMXUSDT,1d,2024-10-14,1.6705,60.0,-5.76,-12.26,-33.83,-4.55
crypto,IMXUSDT,1d,2024-11-03,1.1053,60.0,8.51,12.48,44.26,74.67
crypto,IMXUSDT,1d,2024-11-06,1.2289,60.0,14.68,11.03,36.59,46.73
crypto,IMXUSDT,1d,2024-11-24,1.7679,75.0,9.33,17.99,2.35,-16.64
crypto,IMXUSDT,1d,2025-01-15,1.3568,65.0,-12.21,-9.79,-39.27,-53.35
crypto,IMXUSDT,1d,2025-03-22,0.5984,95.0,5.31,-12.22,-29.93,-1.87
crypto,IMXUSDT,1d,2025-03-25,0.7074,95.0,-24.64,-37.01,-41.16,-22.17
crypto,IMXUSDT,1d,2025-04-22,0.5585,85.0,2.72,15.95,28.22,-0.82
crypto,IMXUSDT,1d,2025-05-02,0.6476,85.0,-17.51,10.58,11.35,-18.72
crypto,IMXUSDT,1d,2025-05-08,0.6171,60.0,20.01,7.65,2.88,-32.91
crypto,IMXUSDT,1d,2025-05-10,0.7774,60.0,-13.52,-16.22,-31.63,-47.74
crypto,IMXUSDT,1d,2025-06-23,0.4168,75.0,3.53,10.94,27.81,14.92
crypto,IMXUSDT,1d,2025-07-02,0.4562,70.0,-8.57,10.52,41.3,21.92
crypto,IMXUSDT,1d,2025-07-10,0.4903,70.0,11.16,30.14,11.95,7.77
crypto,IMXUSDT,1d,2025-07-19,0.6163,60.0,-11.07,-8.79,-10.3,-8.91
crypto,IMXUSDT,1d,2025-07-27,0.6,60.0,-17.55,-15.22,-2.65,-13.3
crypto,IMXUSDT,1d,2025-08-12,0.591,60.0,-1.12,3.67,-15.72,30.63
crypto,IMXUSDT,1d,2025-08-22,0.6127,60.0,-12.21,-18.7,-3.44,14.35
crypto,IMXUSDT,1d,2025-09-11,0.5916,60.0,16.21,30.49,18.42,-14.27
crypto,IMXUSDT,1d,2025-09-16,0.6875,70.0,12.29,2.75,10.92,-18.69
crypto,IMXUSDT,1d,2025-09-27,0.7902,60.0,-7.81,-10.6,-37.32,-48.49
crypto,IMXUSDT,1d,2025-10-12,0.5641,60.0,-12.2,-11.81,-8.65,-44.34
crypto,IMXUSDT,1d,2025-11-07,0.4399,60.0,-5.36,-17.03,-28.17,-47.17
crypto,IMXUSDT,1d,2026-01-01,0.2551,85.0,15.01,5.06,-2.9,-39.75
crypto,IMXUSDT,1d,2026-03-16,0.1845,60.0,-15.88,-21.3,-27.64,-2.6
crypto,IMXUSDT,1d,2026-04-13,0.1484,80.0,8.83,19.54,10.98,
crypto,IMXUSDT,1d,2026-04-15,0.1604,65.0,4.24,12.03,6.42,
crypto,INJUSDT,1d,2023-04-14,8.103,75.0,2.62,-13.86,-8.96,-21.36
