622 USDT-M perpetual symbols on Bitget (granularity=1d)
[ 347/622] MEUSDT               rows=   552  ( 0.1s)
[ 348/622] MEWUSDT              rows=   728  ( 0.1s)
[ 349/622] MINAUSDT             rows=  1209  ( 0.1s)
[ 350/622] MIRAUSDT             rows=   262  ( 0.1s)
[ 351/622] MMTUSDT              rows=   223  ( 0.1s)
[ 352/622] MOCAUSDT             rows=   702  ( 0.1s)
[ 353/622] MONUSDT              rows=   248  ( 0.1s)
[ 354/622] MOODENGUSDT          rows=   622  ( 0.1s)
[ 355/622] MORPHOUSDT           rows=   571  ( 0.1s)
[ 356/622] MOVEUSDT             rows=   553  ( 0.1s)
[ 357/622] MOVRUSDT             rows=   768  ( 0.1s)
[ 358/622] MPUSDT               rows=    48  ( 0.1s)
[ 359/622] MRVLUSDT             rows=   278  ( 0.1s)
[ 360/622] MSFTUSDT             rows=   266  ( 0.1s)
[ 362/622] MTLUSDT              rows=   599  ( 0.1s)
[ 361/622] MSTRUSDT             rows=   292  ( 0.1s)
[ 363/622] MUBARAKUSDT          rows=   455  ( 0.1s)
[ 364/622] MUSDT                rows=   347  ( 0.1s)
[ 365/622] MUUSDT               rows=   124  ( 0.1s)
[ 366/622] MYXUSDT              rows=   278  ( 0.1s)
[ 367/622] NAORISUSDT           rows=   319  ( 0.1s)
[ 368/622] NATGASUSDT           rows=    75  ( 0.1s)
[ 369/622] NBISUSDT             rows=    54  ( 0.1s)
[ 370/622] NDX100USDT           rows=    24  ( 0.1s)
[ 371/622] NEARUSDT             rows=  1635  ( 0.1s)
[ 372/622] NEIROCTOUSDT         rows=   614  ( 0.1s)
[ 373/622] NEOUSDT              rows=  1572  ( 0.1s)
[ 375/622] NFLXUSDT             rows=    68  ( 0.1s)
[ 374/622] NEWTUSDT             rows=   356  ( 0.1s)
[ 376/622] NIGHTUSDT            rows=   187  ( 0.1s)
[ 377/622] NILUSDT              rows=   448  ( 0.1s)
[ 380/622] NOCUSDT              rows=    14  ( 0.1s)
[ 379/622] NMRUSDT              rows=   453  ( 0.1s)
[ 378/622] NIOUSDT              rows=    35  ( 0.1s)
[ 381/622] NOKSTOCKUSDT         rows=    27  ( 0.1s)
[ 382/622] NOTUSDT              rows=   760  ( 0.1s)
[ 383/622] NOWUSDT              rows=    14  ( 0.1s)
[ 384/622] NTAPUSDT             rows=    14  ( 0.1s)
[ 385/622] NVDAUSDT             rows=   300  ( 0.1s)
[ 386/622] NXPCUSDT             rows=   396  ( 0.1s)
[ 390/622] ONDOUSDT             rows=   810  ( 0.1s)
[ 388/622] OGUSDT               rows=   614  ( 0.1s)
[ 389/622] OKLOUSDT             rows=    48  ( 0.1s)
[ 387/622] OGNUSDT              rows=  1040  ( 0.2s)
[ 391/622] ONDSUSDT             rows=    27  ( 0.1s)
[ 392/622] ONEUSDT              rows=  1362  ( 0.1s)
[ 393/622] ONGUSDT              rows=   790  ( 0.1s)
[ 394/622] ONTUSDT              rows=  1162  ( 0.1s)
[ 395/622] OPENAIUSDT           rows=    20  ( 0.1s)
[ 396/622] OPENUSDT             rows=   280  ( 0.1s)
[ 397/622] OPGUSDT              rows=    53  ( 0.1s)
[ 398/622] OPNUSDT              rows=   113  ( 0.1s)
[ 399/622] OPUSDT               rows=  1463  ( 0.1s)
[ 400/622] ORCAUSDT             rows=   556  ( 0.1s)
[ 401/622] ORCLUSDT             rows=   279  ( 0.1s)
[ 402/622] ORDERUSDT            rows=   656  ( 0.1s)
[ 403/622] ORDIUSDT             rows=  1121  ( 0.1s)
[ 404/622] OSSUSDT              rows=     5  ( 0.1s)
[ 405/622] OUSTUSDT             rows=    27  ( 0.1s)
[ 406/622] OXYUSDT              rows=    95  ( 0.1s)
