Date,삼성주가,삼성시총_조,삼성TTM순이익_조,삼성PER,하이닉스주가,하이닉스시총_조,하이닉스TTM순이익_조,하이닉스PER
2016-06-15,28260,168.706054863,,,29950,21.80367083175,,
2016-06-16,28180,168.228472259,,,29650,21.58527012225,,
2016-06-17,28520,170.258198326,,,29000,21.112068585,,
2016-06-20,28620,170.855176581,,,30050,21.87647106825,,
2016-06-21,28960,172.884902648,,,29800,21.694470477,,
2016-06-22,28900,172.526715695,,,30950,22.53167319675,,
2016-06-23,28600,170.73578093,,,31750,23.11407508875,,
2016-06-24,28000,167.1539114,,,31800,23.150475207,,
2016-06-27,27960,166.915120098,,,32050,23.33247579825,,
2016-06-28,27980,167.034515749,,,31150,22.67727366975,,
2016-06-29,27920,166.676328796,,,31800,23.150475207,,
2016-06-30,28500,170.138802675,,,32400,23.587276626,,
2016-07-01,29320,175.034024366,,,32150,23.40527603475,,
2016-07-04,29320,175.034024366,,,32750,23.84207745375,,
2016-07-05,29380,175.392211319,,,31850,23.18687532525,,
2016-07-06,28420,169.661220071,,,30600,22.276872369,,
2016-07-07,29000,173.12369395,,,30650,22.31327248725,,
2016-07-08,29200,174.31765046,,,31050,22.60447343325,,
2016-07-11,29780,177.780124339,,,32000,23.29607568,,
2016-07-12,29280,174.795233064,,,32000,23.29607568,,
2016-07-13,29620,176.824959131,,,32650,23.76927721725,,
2016-07-14,30000,179.0934765,,,33050,24.06047816325,,
2016-07-15,30360,181.242598218,,,32700,23.8056773355,,
2016-07-18,30660,183.033532983,,,32750,23.84207745375,,
2016-07-19,30660,183.033532983,,,32450,23.62367674425,,
2016-07-20,30800,183.86930254,,,32100,23.3688759165,,
2016-07-21,30860,184.227489493,,,32150,23.40527603475,,
2016-07-22,30320,181.003806916,,,32000,23.29607568,,
2016-07-25,30040,179.332267802,,,32500,23.6600768625,,
2016-07-26,30600,182.67534603,,,32050,23.33247579825,,
2016-07-27,30540,182.317159077,,,33450,24.35167910925,,
2016-07-28,30140,179.929246057,,,33550,24.42447934575,,
2016-07-29,30780,183.749906889,,,34400,25.043281356,,
2016-08-01,31360,187.212380768,,,34850,25.37088242025,,
2016-08-02,30960,184.824467748,,,33750,24.57007981875,,
2016-08-03,30340,181.123202567,,,33550,24.42447934575,,
2016-08-04,30340,181.123202567,,,33650,24.49727958225,,
2016-08-05,31220,186.376611211,,,34800,25.334482302,,
2016-08-08,31380,187.331776419,,,34950,25.44368265675,,
2016-08-09,31340,187.092985117,,,35050,25.51648289325,,
2016-08-10,30820,183.988698191,,,33800,24.606479937,,
2016-08-11,31180,186.137819909,,,34800,25.334482302,,
2016-08-12,30900,184.466280795,,,34350,25.00688123775,,
2016-08-16,31360,187.212380768,,,33700,24.5336797005,,
2016-08-17,31320,186.973589466,,,33550,24.42447934575,,
2016-08-18,32800,195.80886764,,,34150,24.86128076475,,
2016-08-19,33500,199.987715425,,,35400,25.771283721,,
2016-08-22,33300,198.793758915,,,36000,26.20808514,,
2016-08-23,33740,201.420463237,,,35600,25.916884194,,
2016-08-24,33060,197.361011103,,,35750,26.02608454875,,
2016-08-25,32780,195.689471989,,,35700,25.9896844305,,
2016-08-26,32240,192.465789412,,,36250,26.39008573125,,
2016-08-29,32800,195.80886764,,,36250,26.39008573125,,
2016-08-30,32900,196.405845895,,,36300,26.4264858495,,
2016-08-31,32400,193.42095462,,,36450,26.53568620425,,
2016-09-01,31740,189.480898137,,,36100,26.2808853765,,
2016-09-02,31940,190.674854647,,,36650,26.68128667725,,
2016-09-05,32120,191.749415506,,,37500,27.3000886875,,
2016-09-06,32860,196.167054593,,,38000,27.66408987,,
2016-09-07,32420,193.540350271,,,37900,27.5912896335,,
2016-09-08,32780,195.689471989,,,38700,28.1736915255,,
2016-09-09,31500,188.048150325,,,38950,28.35569211675,,
2016-09-12,29300,174.914628715,,,37000,26.936087505,,
2016-09-13,30540,182.317159077,,,37800,27.518489397,,
2016-09-19,31160,186.018424258,,,39200,28.537692708,,
2016-09-20,31700,189.242106835,,,39250,28.57409282625,,
2016-09-21,31840,190.077876392,,,39150,28.50129258975,,
2016-09-22,32360,193.182163318,,,39400,28.683293181,,
2016-09-23,31420,187.570567721,,,39350,28.64689306275,,
2016-09-26,31360,187.212380768,,,39500,28.7560934175,,
2016-09-27,31380,187.331776419,,,41150,29.95729731975,,
2016-09-28,31340,187.092985117,,,41200,29.993697438,,
2016-09-29,32000,191.0330416,,,40200,29.265695073,,
2016-09-30,31960,190.794250298,,,40200,29.265695073,,
2016-10-04,32280,192.704580714,,,41800,30.430498857,,
2016-10-05,32380,193.301558969,,,42600,31.012900749,,
2016-10-06,33820,201.898045841,,,42550,30.97650063075,,
2016-10-07,34120,203.688980606,,,42200,30.721699803,,
2016-10-10,33600,200.58469368,,,41300,30.0664976745,,
2016-10-11,30900,184.466280795,,,41300,30.0664976745,,
2016-10-12,30700,183.272324285,,,41250,30.03009755625,,
2016-10-13,31140,185.899028607,,,40950,29.81169684675,,
2016-10-14,31540,188.286941627,,,41550,30.24849826575,,
2016-10-17,31800,189.83908509,,,42300,30.7945000395,,
2016-10-18,31780,189.719689439,,,41650,30.32129850225,,
2016-10-19,32500,194.017932875,,,40050,29.15649471825,,
2016-10-20,32400,193.42095462,,,40050,29.15649471825,,
2016-10-21,31780,189.719689439,,,40950,29.81169684675,,
2016-10-24,32160,191.988206808,,,40150,29.22929495475,,
2016-10-25,31940,190.674854647,,,41050,29.88449708325,,
2016-10-26,31340,187.092985117,,,42900,31.2313014585,,
2016-10-27,31460,187.809359023,,,43000,31.304101695,,
2016-10-28,32280,192.704580714,,,42450,30.90370039425,,
2016-10-31,32780,195.689471989,,,41000,29.848096965,,
2016-11-01,33040,197.241615452,,,42000,30.57609933,,
2016-11-02,32860,196.167054593,,,41000,29.848096965,,
2016-11-03,32320,192.943372016,,,41150,29.95729731975,,
2016-11-04,32540,194.256724177,,,41200,29.993697438,,
2016-11-07,32800,195.80886764,,,41500,30.2120981475,,
2016-11-08,32880,196.286450244,,,41500,30.2120981475,,
2016-11-09,31920,190.555458996,,,39650,28.86529377225,,
2016-11-10,32980,196.883428499,,,41000,29.848096965,,
2016-11-11,31960,190.794250298,,,39850,29.01089424525,,
2016-11-14,31060,185.421446003,,,39700,28.9016938905,,
2016-11-15,30780,183.749906889,,,39700,28.9016938905,,
2016-11-16,31160,186.018424258,,,40850,29.73889661025,,
2016-11-17,31360,187.212380768,,,41900,30.5032990935,,
2016-11-18,31720,189.361502486,,,42000,30.57609933,,
2016-11-21,31860,190.197272043,,,40750,29.66609637375,,
2016-11-22,32800,195.80886764,,,42700,31.0857009855,,
2016-11-23,32980,196.883428499,,,43050,31.34050181325,,
2016-11-24,33000,197.00282415,,,42650,31.04930086725,,
2016-11-25,33000,197.00282415,,,42600,31.012900749,,
2016-11-28,33540,200.226506727,,,42600,31.012900749,,
2016-11-29,33540,200.226506727,,,42400,30.867300276,,
2016-11-30,34920,208.464806646,,,42900,31.2313014585,,
2016-12-01,34980,208.822993599,,,44200,32.177704533,,
2016-12-02,34540,206.196289277,,,44400,32.323305006,,
2016-12-05,34360,205.121728418,,,44400,32.323305006,,
2016-12-06,34960,208.703597948,,,45200,32.905706898,,
2016-12-07,35440,211.569093572,,,45250,32.94210701625,,
2016-12-08,35800,213.71821529,,,46250,33.67010938125,,
2016-12-09,35600,212.52425878,,,45500,33.1241076075,,
2016-12-12,35040,209.181180552,,,45300,32.9785071345,,
2016-12-13,35320,210.852719666,,,44950,32.72370630675,,
2016-12-14,35540,212.166071827,,,45850,33.37890843525,,
2016-12-15,35180,210.016950109,,,45600,33.196907844,,
2016-12-16,35860,214.076402243,,,46400,33.779309736,,
2016-12-19,35900,214.315193545,,,45150,32.86930677975,,
2016-12-20,36240,216.344919612,,,45150,32.86930677975,,
2016-12-21,36100,215.509150055,,,45000,32.760106425,,
2016-12-22,36180,215.986732659,,,45500,33.1241076075,,
2016-12-23,35640,212.763050082,,,46300,33.7065094995,,
2016-12-26,35960,214.673380498,,,45650,33.23330796225,,
2016-12-27,35980,214.792776149,,,45650,33.23330796225,,
2016-12-28,35760,213.479423988,,,45350,33.01490725275,,
2016-12-29,36040,215.150963102,,,44700,32.5417057155,,
2017-01-02,36100,215.509150055,,,45800,33.342508317,,
2017-01-03,36480,217.777667424,,,47250,34.39811174625,,
2017-01-04,36160,215.867337008,,,46500,33.8521099725,,
2017-01-05,35560,212.285467478,,,46950,34.17971103675,,
2017-01-06,36200,216.10612831,,,48000,34.94411352,,
2017-01-09,37220,222.195306511,,,49550,36.07251718575,,
2017-01-10,37240,222.314702162,,,49750,36.21811765875,,
2017-01-11,38280,228.523276014,,,51600,37.564922034,,
2017-01-12,38800,231.62756294,,,50600,36.836919669,,
2017-01-13,37460,223.628054323,,,50300,36.6185189595,,
2017-01-16,36660,218.852228283,,,49300,35.8905165945,,
2017-01-17,36960,220.643163048,,,49300,35.8905165945,,
2017-01-18,36940,220.523767397,,,48850,35.56291553025,,
2017-01-19,37480,223.747449974,,,49600,36.108917304,,
2017-01-20,37200,222.07591086,,,49150,35.78131623975,,
2017-01-23,38060,227.209923853,,,50800,36.982520142,,
2017-01-24,38160,227.806902108,,,51600,37.564922034,,
2017-01-25,39400,235.20943247,,,51700,37.6377222705,,
2017-01-26,39900,238.194323745,,,53300,38.8025260545,,
2017-01-31,39460,235.567619423,,,53700,39.0937270005,,
2017-02-01,39120,233.537893356,,,54000,39.31212771,,
2017-02-02,39360,234.970641168,,,52800,38.438524872,,
2017-02-03,39460,235.567619423,,,53700,39.0937270005,,
2017-02-06,39560,236.164597678,,,53700,39.0937270005,,
2017-02-07,38820,231.746958591,,,53300,38.8025260545,,
2017-02-08,38400,229.23964992,,,54600,39.748929129,,
2017-02-09,38400,229.23964992,,,52700,38.3657246355,,
2017-02-10,38360,229.000858618,,,50000,36.40011825,,
2017-02-13,37960,226.612945598,,,50700,36.9097199055,,
2017-02-14,37580,224.344428229,,,48450,35.27171458425,,
2017-02-15,37720,225.180197786,,,47900,34.8713132835,,
2017-02-16,38020,226.971132551,,,49600,36.108917304,,
2017-02-17,37860,226.015967343,,,50400,36.691319196,,
2017-02-20,38660,230.791793383,,,49900,36.3273180135,,
2017-02-21,38940,232.463332497,,,50900,37.0553203785,,
2017-02-22,39300,234.612454215,,,50600,36.836919669,,
2017-02-23,39180,233.896080309,,,50200,36.545718723,,
2017-02-24,38220,228.165089061,,,47500,34.5801123375,,
2017-02-27,38060,227.209923853,,,46000,33.48810879,,
2017-02-28,38440,229.478441222,,,46700,33.9977104455,,
2017-03-02,39720,237.119762886,,,47700,34.7257128105,,
2017-03-03,39620,236.522784631,,,47100,34.2889113915,,
2017-03-06,40080,239.268884604,,,49350,35.92691671275,,
2017-03-07,40200,239.98525851,,,48800,35.526515412,,
2017-03-08,40200,239.98525851,,,48000,34.94411352,,
2017-03-09,40200,239.98525851,,,48000,34.94411352,,
2017-03-10,40180,239.865862859,,,49200,35.817716358,,
2017-03-13,40600,242.37317153,,,51000,37.128120615,,
2017-03-14,41360,246.910206268,,,50300,36.6185189595,,
2017-03-15,41400,247.14899757,22.4157,11.025709550449015,48800,35.526515412,2.9605,12.000174096267523
2017-03-16,41840,249.775701892,22.4157,11.142891004608376,49150,35.78131623975,2.9605,12.086240918679277
2017-03-17,42400,253.11878012,22.4157,11.292031037174837,46750,34.03411056375,2.9605,11.496068422141528
2017-03-20,41900,250.133888845,22.4157,11.158870293811926,47600,34.652912574,2.9605,11.705087847998648
2017-03-21,42560,254.073945328,22.4157,11.334642475050968,47550,34.61651245575,2.9605,11.692792587654111
2017-03-22,42460,253.476967073,22.4157,11.308010326378385,48650,35.41731505725,2.9605,11.963288315233912
2017-03-23,41800,249.53691059,22.4157,11.132238145139343,48450,35.27171458425,2.9605,11.914107273855766
2017-03-24,41500,247.745975825,22.4157,11.052341699121596,49500,36.0361170675,2.9605,12.172307741091032
2017-03-27,41200,245.95504106,22.4157,10.972445253103851,50700,36.9097199055,2.9605,12.467393989359904
2017-03-28,41480,247.626580174,22.4157,11.047015269387082,50800,36.982520142,2.9605,12.491984510048978
2017-03-29,41780,249.417514939,22.4157,11.126911715404827,51300,37.3465213245,2.9605,12.614937113494342
2017-03-30,41980,250.611471449,22.4157,11.18017601274999,50900,37.0553203785,2.9605,12.51657503073805
2017-03-31,41200,245.95504106,22.4157,10.972445253103851,50500,36.7641194325,2.9605,12.418212947981761
2017-04-03,41440,247.387788872,22.4157,11.036362409918047,51800,37.710522507,2.9605,12.737889716939705
2017-04-04,42080,251.208449704,22.4157,11.206808161422574,51000,37.128120615,2.9605,12.541165551427124
2017-04-05,42140,251.566636657,22.4157,11.222787450626123,50300,36.6185189595,2.9605,12.369031906603615
2017-04-06,41840,249.775701892,22.4157,11.142891004608376,49400,35.963316831,2.9605,12.147717220401958
2017-04-07,41600,248.34295408,22.4157,11.07897384779418,49800,36.254517777,2.9605,12.246079303158249
2017-04-10,41940,250.372680147,22.4157,11.16952315328096,49000,35.672115885,2.9605,12.049355137645666
2017-04-11,41600,248.34295408,22.4157,11.07897384779418,48850,35.56291553025,2.9605,12.012469356612058
2017-04-12,41900,250.133888845,22.4157,11.158870293811926,49000,35.672115885,2.9605,12.049355137645666
2017-04-13,42420,253.238175771,22.4157,11.297357466909352,49750,36.21811765875,2.9605,12.233784042813715
2017-04-14,42020,250.850262751,22.4157,11.190828872219024,49800,36.254517777,2.9605,12.246079303158249
2017-04-17,41560,248.104162778,22.4157,11.068320988325146,49200,35.817716358,2.9605,12.098536179023812
2017-04-18,41500,247.745975825,22.4157,11.052341699121596,50200,36.545718723,2.9605,12.344441385914541
2017-04-19,40900,244.164106295,22.4157,10.892548807086104,49850,36.29091789525,2.9605,12.258374563502786
2017-04-20,40280,240.462841114,22.4157,10.727429485316096,51400,37.419321561,2.9605,12.639527634183413
2017-04-21,40760,243.328336738,22.4157,10.855263798944488,52000,37.85612298,2.9605,12.787070758317851
2017-04-24,41240,246.193832362,22.4157,10.983098112572883,52400,38.147323926,2.9605,12.885432841074142
2017-04-25,42700,254.909714885,22.4157,11.371927483192584,52400,38.147323926,2.9605,12.885432841074142
2017-04-26,42800,255.50669314,22.4157,11.398559631865165,53700,39.0937270005,2.9605,13.205109610032089
2017-04-27,43840,261.715266992,22.4157,11.67553397806002,53600,39.020926764,2.9605,13.180519089343017
2017-04-28,44620,266.371697381,22.4157,11.88326473770616,54000,39.31212771,2.9605,13.278881172099306
2017-05-02,44900,268.043236495,22.4157,11.95783475398939,55400,40.331331021,2.9605,13.623148461746325
2017-05-04,45520,271.744501676,22.4157,12.1229540757594,55900,40.6953322035,2.9605,13.74610106519169
2017-05-08,47020,280.699175501,22.4157,12.522436305848133,56900,41.4233345685,2.9605,13.992006272082419
2017-05-10,45600,272.22208428,22.4157,12.144259794697465,55600,40.476931494,2.9605,13.672329503124471
2017-05-11,45500,271.625106025,22.4157,12.117627646024882,56400,41.059333386,2.9605,13.869053668637054
2017-05-12,45820,273.535436441,22.4157,12.202850521777147,55300,40.2585307845,2.9605,13.598557941057255
2017-05-15,46100,275.206975555,24.6407,11.16879697228569,55600,40.476931494,4.4112,9.175945659684439
2017-05-16,46380,276.878514669,24.6407,11.236633483180269,55300,40.2585307845,4.4112,9.126435161520675
2017-05-17,46340,276.639723367,24.6407,11.22694255305247,54700,39.8217293655,4.4112,9.027414165193145
2017-05-18,45940,274.251810347,24.6407,11.130033251774504,55700,40.5497317305,4.4112,9.19244915907236
2017-05-19,44720,266.968675636,24.6407,10.834459882876704,54200,39.457728183,4.4112,8.944896668253536
2017-05-22,45100,269.237193005,24.6407,10.926523719090772,56000,40.76813244,4.4112,9.241959657236126
2017-05-23,44920,268.162632146,24.6407,10.882914533515688,55100,40.1129303115,4.4112,9.093428162744832
2017-05-24,44880,267.923840844,24.6407,10.87322360338789,55800,40.622531967,4.4112,9.208952658460284
2017-05-25,45680,272.699666884,24.6407,11.067042205943826,55800,40.622531967,4.4112,9.208952658460284
2017-05-26,46080,275.087579904,24.6407,11.163951507221793,57100,41.5689350415,4.4112,9.423498150503264
2017-05-29,45620,272.341479931,24.6407,11.052505810752129,57900,42.1513369335,4.4112,9.555526145606636
2017-05-30,44640,266.491093032,24.6407,10.81507802262111,57400,41.787335751,4.4112,9.47300864866703
2017-05-31,44700,266.849279985,24.6407,10.829614417812806,57000,41.496134805,4.4112,9.406994651115342
2017-06-01,44680,266.729884334,24.6407,10.824768952748908,56400,41.059333386,4.4112,9.307973654787812
2017-06-02,45960,274.371205998,24.6407,11.134878716838402,57100,41.5689350415,4.4112,9.423498150503264
2017-06-05,45940,274.251810347,24.6407,11.130033251774504,56100,40.8409326765,4.4112,9.258463156624048
2017-06-07,45300,270.431149515,24.6407,10.974978369729758,56500,41.1321336225,4.4112,9.324477154175735
2017-06-08,45160,269.595379958,24.6407,10.94106011428247,56700,41.2777340955,4.4112,9.357484152951578
2017-06-09,46100,275.206975555,24.6407,11.16879697228569,58300,42.4425378795,4.4112,9.621540143158324
2017-06-12,45380,270.908732119,24.6407,10.994360229985348,57500,41.8601359875,4.4112,9.489512148054951
2017-06-13,45400,271.02812777,24.6407,10.99920569504925,58800,42.806539062,4.4112,9.704057640097933
2017-06-14,45360,270.789336468,24.6407,10.98951476492145,59300,43.1705402445,4.4112,9.786575137037541
2017-06-15,45680,272.699666884,24.6407,11.067042205943826,60600,44.116943319,4.4112,10.001120629080523
2017-06-16,45580,272.102688629,24.6407,11.042814880624332,60500,44.0441430825,4.4112,9.9846171296926
2017-06-19,46560,277.953075528,24.6407,11.280242668755353,62800,45.718548522,4.4112,10.364197615614799
2017-06-20,48140,287.385331957,24.6407,11.663034408803322,64000,46.59215136,4.4112,10.56223960826986
2017-06-21,47480,283.445275474,24.6407,11.503134061694677,64800,47.174553252,4.4112,10.694267603373232
2017-06-22,47960,286.310771098,24.6407,11.619425223228236,65000,47.320153725,4.4112,10.727274602149075
2017-06-23,47620,284.281045031,24.6407,11.537052317141965,65000,47.320153725,4.4112,10.727274602149075
2017-06-26,48280,288.221101514,24.6407,11.69695266425061,67500,49.1401596375,4.4112,11.139862086847115
2017-06-27,48300,288.340497165,24.6407,11.701798129314508,69200,50.377763658,4.4112,11.420421576441784
2017-06-28,47700,284.758627635,24.6407,11.556434177397557,67200,48.921758928,4.4112,11.090351588683353
2017-06-29,47940,286.191375447,24.6407,11.614579758164338,68500,49.8681620025,4.4112,11.304897080726333
2017-06-30,47540,283.803462427,24.6407,11.517670456886371,67400,49.067359401,4.4112,11.123358587459194
2017-07-03,47220,281.893132011,24.6407,11.440143015863997,66300,48.2665567995,4.4112,10.941820094192057
2017-07-04,47000,280.57977985,24.6407,11.386842900161117,65800,47.902555617,4.4112,10.859302597252448
2017-07-05,47580,284.042253729,24.6407,11.527361387014167,68000,49.50416082,4.4112,11.222379583786726
2017-07-06,48060,286.907749353,24.6407,11.643652548547728,68100,49.5769610565,4.4112,11.238883083174645
2017-07-07,47860,285.713792843,24.6407,11.595197897908745,66600,48.484957509,4.4112,10.99133059235582
2017-07-10,48660,290.489618883,24.6407,11.789016500464678,67300,48.9945591645,4.4112,11.106855088071272
2017-07-11,49000,292.51934495,24.6407,11.871389406550952,69000,50.232163185,4.4112,11.387414577665941
2017-07-12,49880,297.772753594,24.6407,12.084589869362478,68900,50.1593629485,4.4112,11.370911078278018
2017-07-13,50560,301.832205728,24.6407,12.249335681535023,70600,51.396966969,4.4112,11.651470567872687
2017-07-14,50480,301.354623124,24.6407,12.229953821279429,71100,51.7609681515,4.4112,11.733988064812296
2017-07-17,50640,302.309788332,24.6407,12.268717541790615,71200,51.833768388,4.4112,11.750491564200217
2017-07-18,50840,303.503744842,24.6407,12.317172192429599,70800,51.542567442,4.4112,11.68447756664853
2017-07-19,50740,302.906766587,24.6407,12.292944867110107,71000,51.688167915,4.4112,11.717484565424375
2017-07-20,51200,305.65286656,24.6407,12.404390563579769,71300,51.9065686245,4.4112,11.766995063588139
2017-07-21,51080,304.936492654,24.6407,12.375317773196379,71200,51.833768388,4.4112,11.750491564200217
2017-07-24,50860,303.623140493,24.6407,12.322017657493497,73000,53.144172645,4.4112,12.047554553182806
2017-07-25,50000,298.4891275,24.6407,12.113662659745868,70400,51.251366496,4.4112,11.618463569096845
2017-07-26,49840,297.533962292,24.6407,12.074898939234682,66800,48.630557982,4.4112,11.024337591131665
2017-07-27,49800,297.29517099,24.6407,12.065208009106884,68400,49.795361766,4.4112,11.288393581338411
2017-07-28,47760,285.116814588,24.6407,11.570970572589253,64600,47.028952779,4.4112,10.66126060459739
2017-07-31,48200,287.74351891,24.6407,11.677570803995016,66000,48.04815609,4.4112,10.89230959602829
2017-08-01,48600,290.13143193,24.6407,11.774480105272984,65500,47.6841549075,4.4112,10.809792099088684
2017-08-02,49000,292.51934495,24.6407,11.871389406550952,68000,49.50416082,4.4112,11.222379583786726
2017-08-03,47780,285.236210239,24.6407,11.575816037653151,65500,47.6841549075,4.4112,10.809792099088684
2017-08-04,47700,284.758627635,24.6407,11.556434177397557,64000,46.59215136,4.4112,10.56223960826986
2017-08-07,47580,284.042253729,24.6407,11.527361387014167,64100,46.6649515965,4.4112,10.57874310765778
2017-08-08,47720,284.878023286,24.6407,11.561279642461455,66300,48.2665567995,4.4112,10.941820094192057
2017-08-09,46280,276.281536414,24.6407,11.212406157860777,64200,46.737751833,4.4112,10.5952466070457
2017-08-10,45900,274.013019045,24.6407,11.120342321646708,64400,46.883352306,4.4112,10.628253605821545
2017-08-11,44620,266.371697381,24.6407,10.810232557557212,61400,44.699345211,4.4112,10.133148624183896
2017-08-14,45000,268.64021475,24.6407,10.90229639377128,65100,47.3929539615,4.4112,10.743778101536996
2017-08-16,46200,275.80395381,29.6144,9.31317041067859,66100,48.1209563265,6.5936,7.298130964344212
2017-08-17,47040,280.818571152,29.6144,9.482500781781836,66400,48.339357036,6.5936,7.331254100339724
2017-08-18,46900,279.982801595,29.6144,9.454279053264628,67000,48.776158455,6.5936,7.397500372330745
2017-08-21,46840,279.624614642,29.6144,9.442184026757253,67200,48.921758928,6.5936,7.419582462994419
2017-08-22,47000,280.57977985,29.6144,9.47443743077692,68200,49.649761293,6.5936,7.529992916312787
2017-08-23,47480,283.445275474,29.6144,9.57119764283592,68000,49.50416082,6.5936,7.507910825649114
2017-08-24,47520,283.684066776,29.6144,9.579260993840835,68100,49.5769610565,6.5936,7.51895187098095
2017-08-25,47020,280.699175501,29.6144,9.478469106279379,68400,49.795361766,6.5936,7.5520750069764615
2017-08-28,46100,275.206975555,29.6144,9.293012033166297,67900,49.4313605835,6.5936,7.496869780317277
2017-08-29,46080,275.087579904,29.6144,9.288980357663839,67600,49.212959874,6.5936,7.463746644321766
2017-08-30,46200,275.80395381,29.6144,9.31317041067859,68500,49.8681620025,6.5936,7.563116052308299
2017-08-31,46320,276.520327716,29.6144,9.337360463693338,68600,49.940962239,6.5936,7.574157097640136
2017-09-01,46480,277.475492924,29.6144,9.369613867713003,68700,50.0137624755,6.5936,7.585198142971973
2017-09-04,46040,274.848788602,29.6144,9.280917006658923,68100,49.5769610565,6.5936,7.51895187098095
2017-09-05,46760,279.147032038,29.6144,9.42605732474742,69900,50.8873653135,6.5936,7.717690686954016
2017-09-06,47000,280.57977985,29.6144,9.47443743077692,71700,52.1977695705,6.5936,7.91642950292708
2017-09-07,48120,287.265936306,29.6144,9.700211258914583,71400,51.979368861,6.5936,7.883306366931569
2017-09-08,49080,292.996927554,29.6144,9.893731683032579,72600,52.852971699,6.5936,8.015798910913613
2017-09-11,49800,297.29517099,29.6144,10.038872001121076,73800,53.726574537,6.5936,8.148291454895656
2017-09-12,49600,296.10121448,29.6144,9.998555246096494,74700,54.3817766655,6.5936,8.247660862882189
2017-09-13,49620,296.220610131,29.6144,10.002586921598953,75700,55.1097790305,6.5936,8.358071316200558
2017-09-14,50300,300.280062265,29.6144,10.139663888682534,76800,55.910581632,6.5936,8.479522814850764
2017-09-15,50400,300.87704052,29.6144,10.159822266194823,77200,56.201782578,6.5936,8.523686996178112
2017-09-18,52480,313.294188224,29.6144,10.579116518450483,79700,58.0217884905,6.5936,8.799713129474036
2017-09-19,52120,311.145066506,29.6144,10.506546359406235,79200,57.657787308,6.5936,8.744507902814851
2017-09-20,52220,311.742044761,29.6144,10.526704736918525,80700,58.7497908555,6.5936,8.910123582792405
2017-09-21,52800,315.20451864,29.6144,10.643623326489816,83100,60.4969965315,6.5936,9.17510867075649
2017-09-22,53000,316.39847515,29.6144,10.683940081514399,83100,60.4969965315,6.5936,9.17510867075649
2017-09-25,53620,320.099740331,29.6144,10.808922022090606,86300,62.8266040995,6.5936,9.528422121375273
2017-09-26,51660,308.398966533,29.6144,10.413817822849696,82100,59.7689941665,6.5936,9.06469821743812
2017-09-27,51680,308.518362184,29.6144,10.417849498352153,82400,59.987394876,6.5936,9.097821353433632
2017-09-28,51260,306.011053513,29.6144,10.33318431280053,83200,60.569796768,6.5936,9.186149716088329
2017-09-29,51280,306.130449164,29.6144,10.337215988302988,82900,60.3513960585,6.5936,9.153026580092817
2017-10-10,52800,315.20451864,29.6144,10.643623326489816,88700,64.5738097755,6.5936,9.793407209339358
2017-10-11,54640,326.188918532,29.6144,11.014537472715975,89100,64.8650107215,6.5936,9.837571390666707
2017-10-12,54800,327.14408374,29.6144,11.046790876735642,88500,64.4282093025,6.5936,9.771325118675684
2017-10-13,54000,322.3682577,29.6144,10.885523856637311,86100,62.6810036265,6.5936,9.506340030711598
2017-10-16,53920,321.890675096,29.6144,10.869397154627478,84200,61.297799133,6.5936,9.296560169406696
2017-10-17,54800,327.14408374,29.6144,11.046790876735642,83500,60.7881974775,6.5936,9.219272852083838
2017-10-18,54760,326.905292438,29.6144,11.038727525730726,80900,58.8953913285,6.5936,8.932205673456078
2017-10-19,52980,316.279079499,29.6144,10.67990840601194,79000,57.512186835,6.5936,8.722425812151176
2017-10-20,53840,321.413092492,29.6144,10.853270452617645,81200,59.113792038,6.5936,8.96532880945159
2017-10-23,54300,324.159192465,29.6144,10.945998989174186,84700,61.6618003155,6.5936,9.351765396065883
2017-10-24,54040,322.607049002,29.6144,10.893587207642229,81800,59.550593457,6.5936,9.031575081442611
2017-10-25,53900,321.771279445,29.6144,10.865365479125021,81700,59.4777932205,6.5936,9.020534036110773
2017-10-26,52400,312.81660562,29.6144,10.562989816440652,78700,57.2937861255,6.5936,8.689302676155666
2017-10-27,53080,316.876057754,29.6144,10.700066783524232,78400,57.075385416,6.5936,8.656179540160155
2017-10-30,54040,322.607049002,29.6144,10.893587207642229,79800,58.094588727,6.5936,8.810754174805872
2017-10-31,55080,328.815622854,29.6144,11.10323433377006,82200,59.841794403,6.5936,9.07573926276996
2017-11-01,57220,341.590957511,29.6144,11.534623612533093,85300,62.0986017345,6.5936,9.418011668056904
2017-11-02,57060,340.635792303,29.6144,11.502370208513426,83400,60.715397241,6.5936,9.208231806752002
2017-11-03,56380,336.576340169,29.6144,11.365293241429844,84400,61.443399606,6.5936,9.318642260070371
2017-11-06,56380,336.576340169,29.6144,11.365293241429844,83500,60.7881974775,6.5936,9.219272852083838
2017-11-07,56100,334.904801055,29.6144,11.308849784395429,82400,59.987394876,6.5936,9.097821353433632
2017-11-08,56760,338.844857538,29.6144,11.441895075976552,83200,60.569796768,6.5936,9.186149716088329
2017-11-09,56340,336.337548867,29.6144,11.357229890424929,82400,59.987394876,6.5936,9.097821353433632
2017-11-10,56400,336.69573582,29.6144,11.369324916932303,82000,59.69619393,6.5936,9.053657172106284
2017-11-13,56380,336.576340169,29.6144,11.365293241429844,82300,59.9145946395,6.5936,9.086780308101796
2017-11-14,55920,333.830240196,29.6144,11.272564704873304,83400,60.715397241,6.5936,9.208231806752002
